ID	entity	group	role	mbfc	RE	HI	CO	MO	EC
656	carbon dioxide emissions	INDUSTRY_EMISSIONS	villain	right_bias	False	False	False	False	False
657	Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	False	False	True	True	False
657	Conservatives	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	False	False	True	True	False
657	the New York Times	MEDIA_JOURNALISTS	villain	right_bias	False	False	True	True	False
661	residents	GENERALPUBLIC	victim	left_bias	True	True	False	False	False
661	the Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	True	False	False	False
661	the Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	True	False	False	False
661	East Chicago	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	True	False	False	False
661	hazardous waste	INDUSTRY_EMISSIONS	villain	left_bias	True	True	False	False	False
662	environment	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	False	True	False	False
662	human health	GENERALPUBLIC	victim	left_bias	False	False	True	False	False
662	the EPA	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
662	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
662	the EPA's regulations	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	False	False	True	False	False
662	Institute	SCIENCE_EXPERTS_SCI.REPORTS	villain	left_bias	False	False	True	False	False
663	The Arctic	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	False	False	False	False
664	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
664	Congressional Democrats	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	False
664	EPA head Scott Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	False
664	EPA head Scott Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
664	Region	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	False	True	False	False
664	the Great Lakes area office	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	False	True	False	False
665	glaciers	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	False	False	False
665	the world	ANIMALS_NATURE_ENVIRONMENT	hero	left_bias	True	False	False	False	False
665	the U.S.	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	False	False	False	False
665	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	False	False	False
665	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	False	False	False
665	The New York Times	MEDIA_JOURNALISTS	hero	left_bias	True	False	False	False	False
667	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	True	False	False	True
667	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	True	False	False	True
667	Washington	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	True	False	False	True
667	white house	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	True	False	False	True
667	their carbon pollution	INDUSTRY_EMISSIONS	villain	left_bias	True	True	False	False	True
667	Envrionmental laws	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	True	False	False	True
667	market-based policies on their own	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	True	False	False	True
668	people of color and poor people	GENERALPUBLIC	victim	left_bias	True	True	True	True	False
668	people of color	GENERALPUBLIC	victim	left_bias	True	True	True	True	False
668	poor people	GENERALPUBLIC	victim	left_bias	True	True	True	True	False
668	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	True	True	True	False
668	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	True	True	True	False
668	Climate policy	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	True	True	True	False
674	an American Indian tribe	GENERALPUBLIC	hero	left_bias	True	False	True	False	True
674	an American Indian tribe	GENERALPUBLIC	victim	left_bias	True	False	True	False	True
674	Standing Rock Sioux community	GENERALPUBLIC	victim	left_bias	True	False	True	False	True
674	Boasberg	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	True
674	the Dakota Access oil pipeline	INDUSTRY_EMISSIONS	villain	left_bias	True	False	True	False	True
674	ruled	LEGISLATION_POLICIES_RESPONSES	villain	left_bias	True	False	True	False	True
675	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
675	he	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
675	I	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	False
675	Paris Agreement	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	False
676	Citizens impacted by environmental disasters	GENERALPUBLIC	victim	left_bias	False	True	True	False	False
676	the Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	True	True	False	False
676	the United States'	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	True	True	False	False
676	The Clean Power Plan	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	False	True	True	False	False
678	Republican politicians	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	True	True	True	True
678	Senators	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	True	True	True	True
678	Texan Senators	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	True	True	True	True
678	Texan Senators	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	True	True	True	True
678	Texas	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	True	True	True	True
678	Fossil fuels	INDUSTRY_EMISSIONS	villain	left_bias	True	True	True	True	True
678	Clean Energy Technology	GREEN_TECHNOLOGY_INNOVATION	hero	left_bias	True	True	True	True	True
679	Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
679	the United States	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
679	Paris Accord	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	False	False	True	False	False
681	humans	GENERALPUBLIC	victim	left_bias	True	False	True	False	False
681	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
681	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
681	greenhouse gas emissions	INDUSTRY_EMISSIONS	villain	left_bias	True	False	True	False	False
681	the Paris climate agreement	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	False
685	Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
685	Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
685	Republicans	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
685	the U.S. government	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	False
685	the U.S. government	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	False	True	False	False
685	Renewables	GREEN_TECHNOLOGY_INNOVATION	hero	left_bias	True	False	True	False	False
686	the poverty-striken	GENERALPUBLIC	victim	left_bias	True	False	True	True	False
686	the United States	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	True	False
686	the Paris agreement on climate change	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	True	False
687	He	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	True	False
687	Alabama	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	True	False
687	Roy Moore	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	True	False
688	communities affected by climate change	GENERALPUBLIC	victim	left_bias	False	False	True	False	False
688	communities hit by natural disasters	GENERALPUBLIC	victim	left_bias	False	False	True	False	False
688	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
689	President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	True
689	the Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	True	False	True
689	the Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	True
689	the United States	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	True
689	Climate policy	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	False	False	True	False	True
690	environment	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	True	False	False
690	health risks	GENERALPUBLIC	victim	left_bias	True	False	True	False	False
690	human health	GENERALPUBLIC	victim	left_bias	True	False	True	False	False
690	Obama	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	False
690	Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
690	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
690	Clean Power Plan	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	False
691	Earth's Life	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	False	True	False
691	Life on earth	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	False	True	False
691	Capitalists	INDUSTRY_EMISSIONS	villain	left_bias	True	False	False	True	False
691	human over-population, pollution	INDUSTRY_EMISSIONS	villain	left_bias	True	False	False	True	False
691	growth	INDUSTRY_EMISSIONS	villain	left_bias	True	False	False	True	False
691	Earth first	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	False	True	False
693	President Donald Trump's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	False	False	True
693	Senate panel	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	False	False	True
693	US Senate	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	False	False	True
697	drought	ANIMALS_NATURE_ENVIRONMENT	villain	left_bias	False	False	False	False	True
697	environment (trees etc)	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	False	False	False	True
697	Communities	GENERALPUBLIC	victim	left_bias	False	False	False	False	True
697	Governor Jerry Brown	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	False	False	True
697	California's agricultural economy	INDUSTRY_EMISSIONS	victim	left_bias	False	False	False	False	True
700	coastal communities	GENERALPUBLIC	victim	left_bias	False	False	True	False	False
700	the Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
700	US climate response	LEGISLATION_POLICIES_RESPONSES	victim	left_bias	False	False	True	False	False
704	Administrator Scott Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	True	False
704	Climate science	SCIENCE_EXPERTS_SCI.REPORTS	victim	left_bias	False	False	True	True	False
704	the scientists that are advising us	SCIENCE_EXPERTS_SCI.REPORTS	victim	left_bias	False	False	True	True	False
705	Coastal cities	GENERALPUBLIC	victim	left_bias	False	False	True	False	False
705	President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
705	President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
705	World Resources Institute	SCIENCE_EXPERTS_SCI.REPORTS	hero	left_bias	False	False	True	False	False
706	climate change	CLIMATECHANGE	victim	left_bias	False	False	True	False	False
706	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
706	Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
706	Washington CNN President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
706	Perciasepe	SCIENCE_EXPERTS_SCI.REPORTS	hero	left_bias	False	False	True	False	False
708	Americans	GENERALPUBLIC	victim	left_bias	False	False	True	False	False
708	Child asthma suffers	GENERALPUBLIC	victim	left_bias	False	False	True	False	False
708	Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
708	Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
708	the EPA	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
708	The Clean Power Plan	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	False	False	True	False	False
708	Natural Resources Defense Council	SCIENCE_EXPERTS_SCI.REPORTS	hero	left_bias	False	False	True	False	False
710	wildlife conservation	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	False	True	False	False
710	these monuments	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	False	True	False	False
710	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
710	his	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
710	Fish and Wildlife Service	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	True	False	False
711	coastal communities	GENERALPUBLIC	victim	left_bias	True	False	True	False	True
711	the billionaire Republican megadonor	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
711	carbon pricing	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	True
711	plan	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	True
713	environement	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	True	True	False
713	American lives	GENERALPUBLIC	victim	left_bias	True	False	True	True	False
713	the United States	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	False	True	True	False
713	his	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	True	False
713	Congress	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	True	False
713	Impeachment Of Scott Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	True	False
713	Scott Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	True	False
716	People of Florida	GENERALPUBLIC	victim	left_bias	False	False	False	False	False
716	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	False
716	Trump dismisses climate change question by contradicting himself on hurricanes Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	False
716	human activity	INDUSTRY_EMISSIONS	villain	left_bias	False	False	False	False	False
718	Fake news	MEDIA_JOURNALISTS	villain	left_bias	False	False	True	False	False
718	Scientists who believe climate change is caused by humans	SCIENCE_EXPERTS_SCI.REPORTS	victim	left_bias	False	False	True	False	False
719	Energy Secretary Rick Perry	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
719	greenhouse gas emissions	INDUSTRY_EMISSIONS	villain	left_bias	False	False	True	False	False
720	Rising sea levels	ANIMALS_NATURE_ENVIRONMENT	villain	left_bias	False	False	False	False	False
720	Coastal cities	GENERALPUBLIC	victim	left_bias	False	False	False	False	False
720	President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	False	False	False
720	President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	False
720	Florida	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	False	False	False
722	Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
722	the U.S.	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	False	True	False	True
722	American state governments	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	True
722	cities	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	True
722	state governments	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	True
722	private sector	INDUSTRY_EMISSIONS	hero	left_bias	True	False	True	False	True
725	Montana environment	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	True	True	True	False
725	Four Christian church leaders in Montana	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	True	True	True	False
725	Sen. Steve Daines	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	True	True	True	False
725	their state's Republican senator	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	True	True	True	False
725	their state's Republican senator	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	True	True	True	False
726	BNP Paribas	INDUSTRY_EMISSIONS	hero	left_bias	True	False	False	False	True
726	BNP Paribas	INDUSTRY_EMISSIONS	villain	left_bias	True	False	False	False	True
726	Fracking	INDUSTRY_EMISSIONS	villain	left_bias	True	False	False	False	True
732	Hurricane Irma	ANIMALS_NATURE_ENVIRONMENT	villain	left_bias	True	False	False	False	True
732	Florida	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	False	False	False	True
732	The U.S. Nuclear Regulatory Commission NRC	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	False	False	True
732	the two nuclear reactors at the Turkey Point plant	INDUSTRY_EMISSIONS	victim	left_bias	True	False	False	False	True
733	President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
733	the United States	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
733	environmental regulation	LEGISLATION_POLICIES_RESPONSES	victim	left_bias	False	False	True	False	False
733	the Paris climate accord	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	False	False	True	False	False
734	Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	True	False
734	California state legislature	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	True	False
734	deal	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	True	False
734	US Climate Policy	LEGISLATION_POLICIES_RESPONSES	victim	left_bias	True	False	True	True	False
737	environment	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	True	False	False
737	waterways	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	True	False	False
737	the Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
737	Laporte	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	False
738	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
738	Bernie Sanders	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	False	False	True	False	False
738	Donald Trump's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
739	climate change	CLIMATECHANGE	villain	left_center_bias	True	False	False	False	False
739	many	GENERALPUBLIC	victim	left_center_bias	True	False	False	False	False
739	Homeowners in floodplains	GENERALPUBLIC	victim	left_center_bias	True	False	False	False	False
739	the federal government	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	False	False	False
739	burning of fossil fuels	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	False	False	False
739	green infrastructure	GREEN_TECHNOLOGY_INNOVATION	hero	left_center_bias	True	False	False	False	False
740	global warming	CLIMATECHANGE	victim	left_center_bias	False	False	False	False	True
740	The Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	False	False	True
740	Clean Power Plan	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	False	False	True
743	Paris Agreement	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	False	False	False
743	emissions contained in the Paris agreement	LEGISLATION_POLICIES_RESPONSES	villain	left_center_bias	True	False	False	False	False
743	reduce emissions	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	False	False	False
743	cut emissions	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	False	False	False
746	Coastal areas	GENERALPUBLIC	victim	left_center_bias	False	False	True	False	False
746	the United States	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	False	False	True	False	False
746	U.S. President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
748	the US administration under Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	False	False	False
748	Actions to reduce CO2 emissions	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	False	False	False
748	Keith	SCIENCE_EXPERTS_SCI.REPORTS	victim	left_center_bias	False	False	False	False	False
748	Geoengineering	GREEN_TECHNOLOGY_INNOVATION	victim	left_center_bias	False	False	False	False	False
756	global ice and snow cover	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	False	False	False
756	The Arctic	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	False	False	False
756	decision makers	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	False	False	False	False	False
756	policy makers	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	False	False	False	False	False
756	carbon dioxide	INDUSTRY_EMISSIONS	villain	left_center_bias	False	False	False	False	False
756	greenhouse gases	INDUSTRY_EMISSIONS	villain	left_center_bias	False	False	False	False	False
756	report	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	False	False	False	False	False
757	Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
757	the EU	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	False	False	True	False	False
757	The head of the Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
757	the landmark Paris agreement	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	False	False	True	False	False
758	the country's health	GENERALPUBLIC	victim	left_center_bias	False	False	False	False	True
758	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	False	False	True
758	the Leaking Underground Storage Tank program	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	False	False	False	False	True
758	the Leaking Underground Storage Tank program	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	False	False	True
760	drinking water	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	True	False	False
760	waterways that provide drinking water	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	True	False	False
760	Michael Brune, executive director of Sierra Club	ENV.ORGS_ACTIVISTS	hero	left_center_bias	False	False	True	False	False
760	117 million Americans	GENERALPUBLIC	victim	left_center_bias	False	False	True	False	False
760	The Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
760	the rule	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	False	False	True	False	False
761	the U.S.	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	True	False	True	False	False
761	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	False
761	Former Vice President Al Gore	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	False
761	the Paris climate agreement	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	True	False	False
765	the size of 39 named glaciers in Montana	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	False	False	False
765	global warming	CLIMATECHANGE	villain	left_center_bias	False	False	False	False	False
765	global warming	CLIMATECHANGE	villain	left_center_bias	False	False	False	False	False
765	Montana	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	False	False	False	False	False
767	democrats and conservatives	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	False	False	False
767	the bipartisan Climate Leadership Council	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	False	False	False
767	coal miners	INDUSTRY_EMISSIONS	victim	left_center_bias	True	False	False	False	False
767	greenhouse gas polluters	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	False	False	False
767	polluters	INDUSTRY_EMISSIONS	victim	left_center_bias	True	False	False	False	False
769	President Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	False	False	True	False	False
769	President Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
769	United States environmental policy	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	True	False	False
770	climate change	CLIMATECHANGE	victim	left_center_bias	False	False	False	False	False
770	President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	False	False	False
770	the Arctic Council	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	False	False	False	False	False
770	the eight Arctic nations	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	False	False	False	False	False
770	greenhouse gases	INDUSTRY_EMISSIONS	villain	left_center_bias	False	False	False	False	False
770	The joint agreement by the Arctic Council	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	False	False	False	False	False
771	increase in temperature	ANIMALS_NATURE_ENVIRONMENT	villain	left_center_bias	False	False	False	False	False
771	Temperature rises in the Antarctic region	ANIMALS_NATURE_ENVIRONMENT	villain	left_center_bias	False	False	False	False	False
771	Climate change	CLIMATECHANGE	villain	left_center_bias	False	False	False	False	False
779	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	True
779	President Obama's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	True
779	President Trump's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	True
779	President Trump's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	True
779	the nation's	INDUSTRY_EMISSIONS	victim	left_center_bias	True	False	True	False	True
779	U.S climate response	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	True	False	True	False	True
779	the Paris climate accord	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	True	False	True
779	the Paris climate accord	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	True	False	True	False	True
780	President Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	True
780	the United States	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	False	False	True	False	True
780	the Paris climate accord	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	False	False	True	False	True
789	Climate activists	ENV.ORGS_ACTIVISTS	hero	left_center_bias	True	False	True	False	False
789	human health	GENERALPUBLIC	victim	left_center_bias	True	False	True	False	False
789	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	False
789	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	False
