id,_source,_mbfc,_opinion,_year,_text,ar1_LL,ar1_CA,ar1_AR,ar1_DA,ar1a_LL,ar1a_CA,ar1a_AR,ar1a_DA,ar2_LL,ar2_CA,ar2_AR,ar2_DA,ar3_LL,ar3_CA,ar3_AR,ar3_DA,ar4_LL,ar4_CA,ar4_AR,ar4_DA,ar5_LL,ar5_CA,ar5_AR,ar5_DA,hi1_LL,hi1_CA,hi1_AR,hi1_DA,hi2_LL,hi2_CA,hi2_AR,hi2_DA,hi5_LL,hi5_CA,hi5_AR,hi5_DA,co1_LL,co1_CA,co1_AR,co1_DA,co2_LL,co2_CA,co2_AR,co2_DA,co3_LL,co3_CA,co3_AR,co3_DA,mo1_LL,mo1_CA,mo1_AR,mo1_DA,mo2_LL,mo2_CA,mo2_AR,mo2_DA,mo3_LL,mo3_CA,mo3_AR,mo3_DA,ec1_LL,ec1_CA,ec1_AR,ec1_DA,ec2_LL,ec2_CA,ec2_AR,ec2_DA,ec3_LL,ec3_CA,ec3_AR,ec3_DA,comm_LL,comm_CA,comm_AR,comm_DA,ar6_LL,ar6_CA,ar6_AR,ar6_DA,ar7_LL,ar7_CA,ar7_AR,ar7_DA,hi3_LL,hi3_CA,hi3_AR,hi3_DA,hi4_LL,hi4_CA,hi4_AR,hi4_DA,co4_LL,co4_CA,co4_AR,co4_DA,ar6_ents_LL,ar6_ents_CA,ar6_ents_AR,ar6_ents_DA,ar7_ents_LL,ar7_ents_CA,ar7_ents_AR,ar7_ents_DA,hi3_ents_LL,hi3_ents_CA,hi3_ents_AR,hi3_ents_DA,hi4_ents_LL,hi4_ents_CA,hi4_ents_AR,hi4_ents_DA,ar1a_ents_LL,ar1a_ents_CA,ar1a_ents_AR,ar1a_ents_DA,co4_ents_winner_LL,co4_ents_winner_CA,co4_ents_winner_AR,co4_ents_winner_DA,co4_ents_loser_LL,co4_ents_loser_CA,co4_ents_loser_AR,co4_ents_loser_DA
184,cbsnews,left_center_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,[],[],-1,-1,['other'  'Trump administration; Callifornia'],['The Trump administration 0'],-1,-1,['other'  'Car manufacturers '],[],-1,-1,[],[],-1,-1,['Trump administration challenges California on fuel economy standards'],['Trump administration challenges California on fuel economy standards'],-1,-1,['California 1'],[],-1,-1,['Bush 5'],[],-1,-1
661,CNN,left_bias,False,2017,-1,yes,yes,-1,not_relevant,yes,no,-1,not_relevant,yes,yes,-1,not_relevant,no,no,-1,not_relevant,yes,yes,-1,not_relevant,yes,yes,-1,not_relevant,yes,yes,-1,not_relevant,yes,yes,-1,not_relevant,yes,yes,-1,not_relevant,no,yes,-1,not_relevant,no,no,-1,not_relevant,no,yes,-1,not_relevant,no,no,-1,not_relevant,no,no,-1,not_relevant,no,no,-1,not_relevant,no,yes,-1,not_relevant,no,yes,-1,not_relevant,no,no,-1,not_relevant,,,-1,not_relevant,yes,yes,-1,not_relevant,yes,yes,-1,not_relevant,yes,yes,-1,not_relevant,no,no,-1,not_relevant,no,no,-1,not_relevant,['the Environmental Protection Agency 2'],['the Environmental Protection Agency 2'],-1,not_relevant,['other'  'hazardous waste'],['the Environmental Protection Agency 2'],-1,not_relevant,['East Chicago 7'],['residents 1'],-1,not_relevant,[],[],-1,not_relevant,['EPA head visits community famous for lead contamination'],['EPA head visits community famous for lead contamination  however there is no clear solution in sight'],-1,not_relevant,[],[],-1,not_relevant,[],[],-1,not_relevant
679,The Huffington Post,left_bias,False,2017,-1,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,,-1,-1,,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,['other'  'Paris Accord'],-1,-1,[],['Donald Trump 1'],-1,-1,['Donald Trump 1'],['the United States 3'],-1,-1,['the United States 3'],[],-1,-1,[],"[""Trump's anti-climate position put on display at UN General Assembly""]",-1,-1,['President Trump stands by decision to leave the Paris agreement  despite reports suggesting otherwise '],[],-1,-1,[],[],-1,-1,[]
388,drudgereport,right_bias,False,2018,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,[],[],-1,-1,['other'  'fuel tax; envrionmentalism'],['increase 1'],-1,-1,['other'  'the middle class'],['a middle class that sees itself squeezed 5'],-1,-1,[],['other'  'poor; immigrants from Africa and the Middle East'],-1,-1,['Parisians protest increase in fuel tax; Is America Next?'],['climate change tax will damage the economy '],-1,-1,[],['no_winner'],-1,-1,[],['a middle class that sees itself squeezed 5'],-1,-1
167,theguardian,left_center_bias,False,2019,-1,yes,yes,-1,yes,yes,no,-1,no,yes,yes,-1,yes,no,no,-1,no,yes,yes,-1,yes,yes,no,-1,yes,no,no,-1,no,yes,no,-1,no,no,no,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,no,,,-1,,yes,yes,-1,yes,yes,yes,-1,yes,no,yes,-1,yes,no,no,-1,no,no,no,-1,no,['other'  'Green New Deal'],['Clement 5'],-1,['other'  'Democrats; climate advocates '],['Donald Trump â\x80\x99s 0'],['Donald Trump â\x80\x99s 0'],-1,['Donald Trump â\x80\x99s 0'],[],['climate change 4'],-1,['the country â\x80\x99s 2'],[],[],-1,[],['Trump State of the Union speech: what climate change experts say'],"[""Trump doubts the UN's report on climate change ""]",-1,"[""Climate change experts criticise Trump's lack of mention of or action on climate change in State of the Union speech ""]",[],[],-1,[],[],[],-1,[]
706,CNN,left_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,[],['Perciasepe 6'],-1,-1,['Trump administration '],['Washington CNN President Donald Trump 0'],-1,-1,['Environmental Protection Agency 5'],['climate change 1'],-1,-1,[],[],-1,-1,"[""Trump doesn't want to talk about climate change""]","[""Trump doesn't want to talk about climate change""]",-1,-1,[],[],-1,-1,[],[],-1,-1
423,thehuffingtonpost,left_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,"[""The U.N. 's Intergovernmental Panel on Climate Change 0""]",['other'  'California; AOC'],-1,-1,['other'  'anti-environmentalist conservatives'],['greenhouse gas emissions 2'],-1,-1,[],['the world 1'],-1,-1,[],[],-1,-1,['Soberingâ\x80\x99 New UN Report Challenges Republican Climate Hawksâ\x80\x99 Free-Market Dogma'],['â\x80\x98Soberingâ\x80\x99 New UN Report Challenges Republican Climate Hawksâ\x80\x99 Free-Market Dogma'],-1,-1,[],[],-1,-1,[],[],-1,-1
836,Breitbart,questionable_source,False,2017,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,['Trump 4'],-1,-1,-1,['Nathan Schneider 0'],-1,-1,-1,[],-1,-1,-1,['other'],-1,-1,-1,['Fake News: Trump â\x80\x98War on Environmentâ\x80\x99 Is â\x80\x98War on the Unbornâ\x80\x99'],-1,-1,-1,[],-1,-1,-1,[],-1,-1,-1
363,drudgereport,right_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'Envrionmental laws'],"[""the American Lung Association 's 1""]",-1,-1,['other'  'vehicle emissions; power plant and industrial smokestacks'],['EPA 5'],-1,-1,['other'  'Californians'],['other'  'Americans'],-1,-1,[],[],-1,-1,['California has 8 of 10 most polluted American cities...'],['California has 8 of 10 most polluted American cities...'],-1,-1,[],[],-1,-1,[],[],-1,-1
387,drudgereport,right_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,[],[],-1,-1,['other'  'Man - made global change'],['other'  'humans'],-1,-1,"['other'  ""Earth's Biodiversity""]",['species 0'],-1,-1,[],[],-1,-1,['Humans sleepwalking into mass extinction of species not seen since dinosaurs...'],['Humans sleepwalking into mass extinction of species not seen since dinosaurs...'],-1,-1,[],[],-1,-1,[],[],-1,-1
12,foxnews,right_bias,False,2019,-1,yes,yes,yes,-1,yes,yes,yes,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,yes,no,-1,no,yes,yes,-1,no,no,no,-1,no,no,no,-1,yes,yes,yes,-1,yes,no,yes,-1,yes,yes,yes,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,yes,no,-1,no,no,no,-1,yes,yes,no,-1,,,,-1,no,no,no,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,no,no,yes,-1,[],[],[],-1,['President Trump 0'],['President Trump 0'],['President Trump 0'],-1,['other'  'the States'],['other'  'drinking water supplies; wildlife'],['other'  'individual states'],-1,['oil and gas industries'],['other'  'the oil and gas industries; families; environment '],['other'  'the oil and gas industry'],-1,['Trump signs executive orders making it tougher for states to block pipeline construction'],['Trump signs executive orders making it tougher for states to block pipeline construction'],['Trump signs executive orders making it tougher for states to block pipeline construction'],-1,[],[],['President Trump 0'  'aka the federal government'],-1,[],[],['other'  'individual states'],-1
570,rt,questionable_source,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'Californias water management'],[],-1,-1,['California 1'],['US President Donald Trump 0'],-1,-1,['California 1'],['California 1'],-1,-1,[],[],-1,-1,['Trump threatens to cut federal aid to California over â\x80\x98lousy managementâ\x80\x99 of water & wildfires'],['Trump threatens to cut federal aid to California over â\x80\x98lousy managementâ\x80\x99 of water & wildfires'],-1,-1,[],[],-1,-1,[],[],-1,-1
417,vox,left_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['the lawsuit 1'],['The court 2'],-1,-1,['the US government 4'],['the US government 4'],-1,-1,['other'  'Children of the US'],['the lawsuit 1'],-1,-1,[],[],-1,-1,['The Supreme Court is about to decide if the childrenâ\x80\x99s climate lawsuit can proceed'],['The Supreme Court is about to decide if the childrenâ\x80\x99s climate lawsuit can proceed'],-1,-1,[],[],-1,-1,[],[],-1,-1
87,cnn,left_bias,False,2019,-1,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,,-1,-1,,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,['other'  'Thomas Frazer'],-1,-1,"[""the state 's first chief science officer 0""]",[],-1,-1,[],[],-1,-1,['other'  'Floridians '],[],-1,-1,[],"[""Republican governor appoints Florida's first chief science officer""]",-1,-1,"[""Florida's first chief science officer pledges to address environmental issues ""]",[],-1,-1,[],[],-1,-1,[]
546,bbc,left_center_bias,False,2018,-1,yes,-1,not_relevant,not_relevant,yes,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,yes,-1,not_relevant,not_relevant,yes,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,yes,-1,not_relevant,not_relevant,yes,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,no,-1,not_relevant,not_relevant,[],-1,not_relevant,not_relevant,['a tsunami triggered by a magnitude 7.5 earthquake 0'],-1,not_relevant,not_relevant,['other'  'Indonesia'],-1,not_relevant,not_relevant,[],-1,not_relevant,not_relevant,['Indonesia earthquake: Hundreds dead in Palu quake and tsunami'],-1,not_relevant,not_relevant,[],-1,not_relevant,not_relevant,[],-1,not_relevant,not_relevant
15,drudgereport,right_bias,False,2019,-1,yes,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,n/a: problem is resolved,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,['a US judge 1'],-1,-1,-1,[],-1,-1,-1,['other'  'oil & gas drilling'],-1,-1,-1,[],-1,-1,-1,"[""Judge halts hundreds of drilling projects over 'climate change'""]",-1,-1,-1,['no_winner'],-1,-1,-1,['other'  'oil & gas drilling'],-1,-1,-1
705,CNN,left_bias,False,2017,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,,,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,[],['other'  'World Resources Institute'],-1,-1,['President Donald Trump 1'],['President Donald Trump 1'],-1,-1,['other'  'Coastal cities'],['President Donald Trump 1'],-1,-1,[],[],-1,-1,['Trump denies climate change  but could one day threaten his properties.'],['Trump denies climate change  but could one day be its victim'],-1,-1,[],[],-1,-1,[],[],-1,-1
674,Talking Points Memo,left_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,n/a: problem is resolved,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,, Boasberg 3 and Boasberg 5 are the same entity ,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,['Boasberg 3'],['an American Indian tribe 2'],-1,-1,['the Dakota Access oil pipeline 1'],['ruled 0'],-1,-1,['other'  'Standing Rock Sioux community'],['an American Indian tribe 2'],-1,-1,['other'  'Energy Transfer Partners'],[],-1,-1,['Judge Rules Dakota Access Pipeline To Continue Operating Amid Impact Study'],['Judge Rules Dakota Access Pipeline To Continue Operating Amid Impact Study'],-1,-1,['other'  'Standing Rock Sioux community'],[],-1,-1,['other'  'Energy Transfer Partners'],[],-1,-1
203,bbc,left_center_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,[],[],-1,-1,['Far - right President Jair Bolsonaro 2'],['Far - right President Jair Bolsonaro 2'],-1,-1,"[""Brazil 's Amazon rainforest 0""]","[""Brazil 's Amazon rainforest 0""]",-1,-1,[],[],-1,-1,"[""Brazil's Amazon deforestation highest since 2008  space agency says""]","[""Brazil's Amazon deforestation highest since 2008  space agency says""]",-1,-1,[],[],-1,-1,[],[],-1,-1
438,vox,left_bias,False,2018,-1,yes,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,[],[],-1,-1,['Interior Secretary Ryan Zinke 0'],['Interior Secretary Ryan Zinke 0'],-1,-1,[],['other'  'environement '],-1,-1,['other'  'oil and gas industries.'],[],-1,-1,['Ryan Zinke to the oil and gas industry: â\x80\x9cOur government should work for youâ\x80\x9d'],['Ryan Zinke is a questionable interior secretary'],-1,-1,[],[],-1,-1,[],[],-1,-1
400,thehuffingtonpost,left_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['Sanders 2'],['Sanders 2'],-1,-1,['other'  'fossil fuel industry'],[],-1,-1,['California 3'],['California 3'],-1,-1,[],[],-1,-1,['Bernie Sanders  Stoking Democratic Uproar Over Global Warming  Sets A Climate Town Hall'],['Bernie Sanders  Stoking Democratic Uproar Over Global Warming  Sets A Climate Town Hall'],-1,-1,[],[],-1,-1,[],[],-1,-1
847,RT,questionable_source,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'California water districts'],['suing 0'],-1,-1,['the US government 1'],['the Rio Linda Elverta Community Water District 4'],-1,-1,['other'  'California drinking water'],['other'  'public health'],-1,-1,[],[],-1,-1,['California districts sue US govt for $1.4bn over water contamination from military base'],['California districts sue US govt for $1.4bn over water contamination from military base'],-1,-1,[],[],-1,-1,[],[],-1,-1
593,The Daily Caller,right_bias,False,2017,-1,yes,yes,-1,yes,yes,yes,-1,no,yes,yes,-1,yes,no,no,-1,no,yes,yes,-1,yes,no,no,-1,yes,no,yes,-1,yes,no,no,-1,no,no,no,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,no,yes,-1,no,,,-1,,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,yes,-1,no,['the Trump administration 6'],['Trump 8'],-1,['Environmental Protection Agency 0'],['other'  'Obama-era regulations'],['utilities 1'],-1,['force 2'],['power plants 3'],['power plants 3'],-1,['power plants 3'],[],[],-1,[],['EPA Considers Repealing Another Obama-Era Coal Regulation'],['EPA Considers Repealing Another Obama-Era Coal Regulation'],-1,['EPA Considers Repealing Another Obama-Era Coal Regulation that imposes unfair burden on the coal industry'],[],['no_winner'],-1,[],[],['power plants 3'],-1,[]
147,motherjones,left_bias,False,2019,-1,yes,yes,-1,yes,yes,yes,-1,yes,no,yes,-1,no,no,no,-1,no,no,yes,-1,no,no,yes,-1,yes,no,yes,-1,yes,no,no,-1,yes,no,yes,-1,no,yes,yes,-1,no,yes,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,yes,,,-1,,yes,yes,-1,yes,no,yes,-1,no,no,yes,-1,yes,no,no,-1,no,no,no,-1,no,['other'  'Democrat Presidential Candidates '],['Ross 2'],-1,['Baldwin 0'],[],['other'  'climate change'],-1,[],[],['other'  'Miami'],-1,['other'  'Floridians'],[],[],-1,[],['Activists Outside the 2020 Debate Are Demanding That Climate Change Take Center Stage'],['Activists Outside the 2020 Debate Are Demanding That Climate Change Take Center Stage'],-1,['Activists Outside the 2020 Debate Are Demanding That Climate Change Take Center Stage'],[],[],-1,[],[],[],-1,[]
49,foxnews,right_bias,False,2019,-1,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,,-1,-1,,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,['the Paris climate agreement 1'],-1,-1,['The United States 0'],['President Trump 3'],-1,-1,['the Paris climate agreement 1'],['other'  'Global climate response '],-1,-1,['The United States 0'],['other'  'US economy'],-1,-1,[],['United States begins process of withdrawing from Paris climate deal'],-1,-1,['United States begins process of withdrawing from Paris climate deal'],[],-1,-1,[],[],-1,-1,[]
868,Bipartisan Report,questionable_source,False,2017,-1,yes,yes,-1,yes,no,yes,-1,no,no,no,-1,no,no,no,-1,no,yes,yes,-1,no,yes,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,yes,yes,-1,yes,no,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,yes,no,no,-1,no,no,no,-1,no,,,-1,,yes,yes,-1,no,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,yes,-1,no,['other'  'Obama-era regulations'],['Fox News â\x80\x99s Chris Wallace 1'],-1,[],['Trump 3'],['Scott Pruitt   the head of the Environmental Protection Agency 0'],-1,['other'  'Carbon emissions'],['other'],[],-1,[],[],[],-1,[],['head of the Environmental Protection Agency Went On â\x80\x98Fox News Sundayâ\x80\x99 â\x80\x93 It Was A Disaster '],['Top Trump Cabinet Pick Went On â\x80\x98Fox News Sundayâ\x80\x99 â\x80\x93 It Was A Disaster (VIDEO)'],-1,['Head of EPA Scott Pruitt is accused of denying scientific evidence of carbon emissions contributing to climate change in Fox interview'],[],['Fox News â\x80\x99s Chris Wallace 1'],-1,[],[],['Scott Pruitt   the head of the Environmental Protection Agency 0'],-1,[]
