
==========================================
ID:	286
	hi2	['no', 'no', -1, -1]
	hi3	['no', 'no', -1, -1]
	hi3_ents	[[], [], -1, -1]
	hi4	['no', 'yes', -1, -1]
	hi4_ents	[[], ['the United States â\x80\x99 5'], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	168
	_ID	usatoday--2019-02-28--Andrew Wheeler whoaposs been leading Trump deregulatory charge confirmed by Senate as EPA chief
	_mbfc	left_center_bias
	_opinion	False
	_source	usatoday
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, 'yes']
	ar1a	['yes', 'no', -1, 'yes']
	ar1a_ents	[["Andrew Wheeler, who's been leading Trump deregulatory charge, confirmed by Senate as EPA chief"], ['Andrew Wheeler is still a controversial candidate'], -1, ["Andrew Wheeler, who's been leading Trump deregulatory charge, confirmed by Senate as EPA chief"]]
	ar2	['no', 'no', -1, 'no']
	ar3	['no', 'no', -1, 'no']
	ar4	['yes', 'yes', -1, 'no']
	ar5	['no', 'no', -1, 'no']
	ar6	['no', 'no', -1, 'no']
	ar6_ents	[[], [], -1, []]
	ar7	['yes', 'yes', -1, 'yes']
	ar7_ents	[["President Donald Trump 's 3"], ['Andrew Wheeler 0'], -1, ['Andrew Wheeler 0']]
	co1	['yes', 'yes', -1, 'yes']
	co2	['no', 'yes', -1, 'yes']
	co3	['yes', 'yes', -1, 'yes']
	co4	['no', 'yes', -1, 'no']
	co4_ents_loser	[[], ['no_loser'], -1, []]
	co4_ents_winner	[[], ['Andrew Wheeler 0'], -1, []]
	comm	['', '', -1, '']
	ec1	['no', 'yes', -1, 'yes']
	ec2	['no', 'no', -1, 'no']
	ec3	['no', 'no', -1, 'no']
	hi1	['no', 'yes', -1, 'yes']
	hi2	['no', 'no', -1, 'no']
	hi3	['yes', 'yes', -1, 'yes']
	hi3_ents	[['other', 'Obama-era regulations'], ['other', 'clean water '], -1, ['other', 'Obama-era environmental regulations']]
	hi4	['yes', 'yes', -1, 'no']
	hi4_ents	[['the fossil fuel and chemical industries 5'], ['the fossil fuel and chemical industries 5'], -1, []]
	hi5	['no', 'no', -1, 'no']
	mo1	['no', 'no', -1, 'no']
	mo2	['no', 'no', -1, 'no']
	mo3	['no', 'no', -1, 'no']

==========================================
ID:	228
	_ID	npr--2019-11-30--Chew On This: Farmers Are Using Food Waste To Make Electricity
	_mbfc	left_center_bias
	_opinion	False
	_source	npr
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, 'yes']
	ar1a	['yes', 'no', -1, 'no']
	ar1a_ents	[['Chew On This: Farmers Are Using Food Waste To Make Electricity'], ['dairy farmers in Massachusetts are using wasted food as a source of energy to fight climate change'], -1, ['Farmers Are Using Food Waste To Make Electricity and Reduce Their Carbon Footprint']]
	ar2	['yes', 'yes', -1, 'yes']
	ar3	['no', 'no', -1, 'no']
	ar4	['yes', 'yes', -1, 'yes']
	ar5	['no', 'no', -1, 'yes']
	ar6	['yes', 'yes', -1, 'yes']
	ar6_ents	[['an anaerobic digester 5'], ['Owner Peter Melnik , a fourth - generation dairy farmer 6'], -1, ['Vanguard Renewables 2']]
	ar7	['yes', 'yes', -1, 'yes']
	ar7_ents	[['other', 'Food waste in landfills'], ['waste 1'], -1, ['other', 'Wasted food ']]
	co1	['no', 'no', -1, 'no']
	co2	['no', 'no', -1, 'no']
	co3	['no', 'no', -1, 'no']
	co4	['no', 'no', -1, 'no']
	co4_ents_loser	[[], [], -1, []]
	co4_ents_winner	[[], [], -1, []]
	comm	['', '', -1, '']
	ec1	['yes', 'no', -1, 'yes']
	ec2	['no', 'no', -1, 'no']
	ec3	['yes', 'yes', -1, 'no']
	hi1	['no', 'no', -1, 'yes']
	hi2	['no', 'no', -1, 'no']
	hi3	['no', 'yes', -1, 'no']
	hi3_ents	[[], ['other', 'climate change'], -1, []]
	hi4	['yes', 'yes', -1, 'no']
	hi4_ents	[['farmers'], ['waste 1'], -1, []]
	hi5	['no', 'yes', -1, 'yes']
	mo1	['no', 'no', -1, 'no']
	mo2	['no', 'no', -1, 'no']
	mo3	['no', 'yes', -1, 'no']

==========================================
ID:	779
	_ID	USA Today--2017-06-02--US is reducing dependence on fossil fuels even without Paris climate agreement.txt
	_mbfc	left_center_bias
	_opinion	False
	_source	USA Today
	_text	-1
	_year	2017
	ar1	['yes', 'yes', -1, 'yes']
	ar1a	['yes', 'no', -1, 'yes']
	ar1a_ents	[['U.S. is reducing dependence on fossil fuels even without Paris climate agreement'], ['It is unlikely the US will meet the 26-28% target set out under the paris deal no that Trump had pulled out of the Paris agreement'], -1, ['U.S. is reducing dependence on fossil fuels even without Paris climate agreement']]
	ar2	['yes', 'yes', -1, 'yes']
	ar3	['no', 'no', -1, 'no']
	ar4	['yes', 'yes', -1, 'yes']
	ar5	['yes', 'no', -1, 'yes']
	ar6	['yes', 'yes', -1, 'yes']
	ar6_ents	[['the Paris climate accord 3'], ['California 8'], -1, ['President Trump â\x80\x99s 0']]
	ar7	['yes', 'yes', -1, 'yes']
	ar7_ents	[['President Trump â\x80\x99s 0'], ['President Trump â\x80\x99s 0'], -1, ["President Obama 's 6"]]
	co1	['yes', 'yes', -1, 'yes']
	co2	['yes', 'yes', -1, 'yes']
	co3	['yes', 'yes', -1, 'yes']
	co4	['no', 'no', -1, 'no']
	co4_ents_loser	[[], [], -1, []]
	co4_ents_winner	[[], [], -1, []]
	comm	['', '', -1, '']
	ec1	['no', 'yes', -1, 'yes']
	ec2	['no', 'no', -1, 'no']
	ec3	['no', 'yes', -1, 'yes']
	hi1	['no', 'no', -1, 'yes']
	hi2	['no', 'no', -1, 'no']
	hi3	['yes', 'yes', -1, 'yes']
	hi3_ents	[['other', 'U.S climate response'], ['the Paris climate accord 3'], -1, ["the nation 's 4"]]
	hi4	['yes', 'no', -1, 'no']
	hi4_ents	[['other', 'fossil fuel companies'], [], -1, []]
	hi5	['no', 'no', -1, 'no']
	mo1	['no', 'no', -1, 'no']
	mo2	['no', 'no', -1, 'no']
	mo3	['no', 'no', -1, 'no']

==========================================
ID:	36
	_ID	nationalreview--2019-12-16--Hollywood Scare Stories Are Driving Our Politics
	_mbfc	right_bias
	_opinion	False
	_source	nationalreview
	_text	-1
	_year	2019
	ar1	['not_relevant', -1, -1, 'yes']
	ar1a	['not_relevant', -1, -1, 'no']
	ar1a_ents	['not_relevant', -1, -1, ['Hollywood projects financed by the Left have slowly radicalised the youth and general public ']]
	ar2	['not_relevant', -1, -1, 'yes']
	ar3	['not_relevant', -1, -1, 'no']
	ar4	['not_relevant', -1, -1, 'no']
	ar5	['not_relevant', -1, -1, 'yes']
	ar6	['not_relevant', -1, -1, 'yes']
	ar6_ents	['not_relevant', -1, -1, ['finance media projects that promote their values 0']]
	ar7	['not_relevant', -1, -1, 'yes']
	ar7_ents	['not_relevant', -1, -1, ['other', 'The Left']]
	co1	['not_relevant', -1, -1, 'yes']
	co2	['not_relevant', -1, -1, 'yes']
	co3	['not_relevant', -1, -1, 'yes']
	co4	['not_relevant', -1, -1, 'yes']
	co4_ents_loser	['not_relevant', -1, -1, ['other', 'Conservatives ']]
	co4_ents_winner	['not_relevant', -1, -1, ['other', 'The Left']]
	comm	['not_relevant', -1, -1, '']
	ec1	['not_relevant', -1, -1, 'yes']
	ec2	['not_relevant', -1, -1, 'yes']
	ec3	['not_relevant', -1, -1, 'no']
	hi1	['not_relevant', -1, -1, 'no']
	hi2	['not_relevant', -1, -1, 'yes']
	hi3	['not_relevant', -1, -1, 'yes']
	hi3_ents	['not_relevant', -1, -1, ['other', 'Conservatives ']]
	hi4	['not_relevant', -1, -1, 'no']
	hi4_ents	['not_relevant', -1, -1, []]
	hi5	['not_relevant', -1, -1, 'no']
	mo1	['not_relevant', -1, -1, 'no']
	mo2	['not_relevant', -1, -1, 'no']
	mo3	['not_relevant', -1, -1, 'no']

==========================================
ID:	407
	_ID	cnn--2018-04-17--Key steps that Scott Pruitt has taken at EPA
	_mbfc	left_bias
	_opinion	False
	_source	cnn
	_text	-1
	_year	2018
	ar1	['yes', -1, -1, -1]
	ar1a	['yes', -1, -1, -1]
	ar1a_ents	[['Key steps that Scott Pruitt has taken at EPA'], -1, -1, -1]
	ar2	['no', -1, -1, -1]
	ar3	['no', -1, -1, -1]
	ar4	['yes', -1, -1, -1]
	ar5	['no', -1, -1, -1]
	ar6	['no', -1, -1, -1]
	ar6_ents	[[], -1, -1, -1]
	ar7	['yes', -1, -1, -1]
	ar7_ents	[['Pruitt 0'], -1, -1, -1]
	co1	['no', -1, -1, -1]
	co2	['no', -1, -1, -1]
	co3	['no', -1, -1, -1]
	co4	['no', -1, -1, -1]
	co4_ents_loser	[[], -1, -1, -1]
	co4_ents_winner	[[], -1, -1, -1]
	comm	['', -1, -1, -1]
	ec1	['no', -1, -1, -1]
	ec2	['no', -1, -1, -1]
	ec3	['no', -1, -1, -1]
	hi1	['no', -1, -1, -1]
	hi2	['no', -1, -1, -1]
	hi3	['yes', -1, -1, -1]
	hi3_ents	[['other', 'U.S climate response'], -1, -1, -1]
	hi4	['yes', -1, -1, -1]
	hi4_ents	[['other', 'fossil fuel industries'], -1, -1, -1]
	hi5	['no', -1, -1, -1]
	mo1	['no', -1, -1, -1]
	mo2	['no', -1, -1, -1]
	mo3	['no', -1, -1, -1]

==========================================
ID:	100
	_ID	motherjones--2019-07-03--Nearly Every Democratic Presidential Candidate Is Now Backing a Debate on Climate Change
	_mbfc	left_bias
	_opinion	False
	_source	motherjones
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['Nearly Every Democratic Presidential Candidate Is Now Backing a Debate on Climate Change'], ['Nearly Every Democratic Presidential Candidate Is Now Backing a Debate on Climate Change'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['yes', 'no', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['other', 'Democrat President'], ['climate activists 4'], -1, -1]
	ar7	['no', 'no', -1, -1]
	ar7_ents	[[], [], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['no', 'no', -1, -1]
	co3	['yes', 'yes', -1, -1]
	co4	['no', 'yes', -1, -1]
	co4_ents_loser	[[], ['no_loser'], -1, -1]
	co4_ents_winner	[[], ['climate activists 4'], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'no', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['no', 'no', -1, -1]
	hi1	['no', 'no', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['no', 'no', -1, -1]
	hi3_ents	[[], [], -1, -1]
	hi4	['yes', 'yes', -1, -1]
	hi4_ents	[['other', 'U.S. climate response'], ['climate 5'], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	52
	_ID	nationalreview--2019-04-24--Environmental Hypocrites of the Left
	_mbfc	right_bias
	_opinion	False
	_source	nationalreview
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['no', 'no', -1, -1]
	ar1a_ents	[['Conservative criticism of progressives hypocrisy on environmentalism '], ['The lefts are not doing what they are saying'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['no', 'yes', -1, -1]
	ar5	['no', 'yes', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['conservatives 2'], ['conservatives 2'], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['the environmental left 1'], ['the environmental left 1'], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['yes', 'yes', -1, -1]
	co3	['no', 'yes', -1, -1]
	co4	['no', 'yes', -1, -1]
	co4_ents_loser	[[], ['conservatives 2'], -1, -1]
	co4_ents_winner	[[], ['no_winner'], -1, -1]
	comm	['', '', -1, -1]
	ec1	['yes', 'yes', -1, -1]
	ec2	['no', 'yes', -1, -1]
	ec3	['no', 'yes', -1, -1]
	hi1	['no', 'yes', -1, -1]
	hi2	['yes', 'yes', -1, -1]
	hi3	['no', 'yes', -1, -1]
	hi3_ents	[[], ['conservatives 2'], -1, -1]
	hi4	['no', 'yes', -1, -1]
	hi4_ents	[[], ['the environmental left 1'], -1, -1]
	hi5	['yes', 'yes', -1, -1]
	mo1	['yes', 'yes', -1, -1]
	mo2	['yes', 'yes', -1, -1]
	mo3	['yes', 'yes', -1, -1]

==========================================
ID:	210
	_ID	thenewyorktimes--2019-09-05--Beto ORourke Revives Cap-and-Trade Idea for Carbon Emissions
	_mbfc	left_center_bias
	_opinion	False
	_source	thenewyorktimes
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, 'yes']
	ar1a	['yes', 'yes', -1, 'yes']
	ar1a_ents	[['Beto Oâ\x80\x99Rourke Revives Cap-and-Trade Idea for Carbon Emissions'], ['Beto Oâ\x80\x99Rourke Revives Cap-and-Trade Idea for Carbon Emissions'], -1, ['Beto Oâ\x80\x99Rourke Revives Cap-and-Trade Idea for Carbon Emissions']]
	ar2	['yes', 'no', -1, 'yes']
	ar3	['no', 'no', -1, 'no']
	ar4	['yes', 'yes', -1, 'yes']
	ar5	['no', 'no', -1, 'yes']
	ar6	['yes', 'no', -1, 'yes']
	ar6_ents	[['other', "Beto O'Rourke; Cap-and-trade system"], [], -1, ['Beto Oâ\x80\x99Rourke , the former congressman from Texas , 0']]
	ar7	['yes', 'yes', -1, 'yes']
	ar7_ents	[['other', 'carbon emissions '], ['Beto Oâ\x80\x99Rourke , the former congressman from Texas , 0'], -1, ['other', 'Carbon emissions']]
	co1	['no', 'yes', -1, 'yes']
	co2	['no', 'no', -1, 'no']
	co3	['no', 'yes', -1, 'no']
	co4	['no', 'no', -1, 'no']
	co4_ents_loser	[[], [], -1, []]
	co4_ents_winner	[[], [], -1, []]
	comm	['', '', -1, '']
	ec1	['yes', 'yes', -1, 'yes']
	ec2	['yes', 'yes', -1, 'yes']
	ec3	['yes', 'no', -1, 'no']
	hi1	['no', 'no', -1, 'yes']
	hi2	['no', 'no', -1, 'no']
	hi3	['no', 'yes', -1, 'yes']
	hi3_ents	[[], ['his home state of Texas 1'], -1, ['other', 'Climate asylum seekers ']]
	hi4	['no', 'no', -1, 'no']
	hi4_ents	[[], [], -1, []]
	hi5	['no', 'no', -1, 'no']
	mo1	['no', 'no', -1, 'no']
	mo2	['no', 'no', -1, 'no']
	mo3	['no', 'no', -1, 'no']

==========================================
ID:	832
	_ID	Daily Mail--2017-04-23--Trump doesnt say climate change in Earth Day message.txt
	_mbfc	questionable_source
	_opinion	False
	_source	Daily Mail
	_text	-1
	_year	2017
	ar1	['yes', 'yes', -1, 'yes']
	ar1a	['yes', 'yes', -1, 'no']
	ar1a_ents	[["Trump doesn't say 'climate change' in Earth Day message"], ["Trump doesn't say 'climate change' in Earth Day message"], -1, ["President Trump 's administration , executive orders and tweets indicate he is not a believer in climate change ."]]
	ar2	['no', 'no', -1, 'no']
	ar3	['no', 'no', -1, 'no']
	ar4	['yes', 'yes', -1, 'no']
	ar5	['yes', 'no', -1, 'no']
	ar6	['yes', 'yes', -1, 'no']
	ar6_ents	[['other', 'Climate activists '], ["President Obama 's 1"], -1, []]
	ar7	['yes', 'no', -1, 'yes']
	ar7_ents	[["President Donald Trump 's 0"], [], -1, ["President Donald Trump 's 0"]]
	co1	['yes', 'yes', -1, 'yes']
	co2	['yes', 'yes', -1, 'yes']
	co3	['yes', 'yes', -1, 'yes']
	co4	['no', 'no', -1, 'no']
	co4_ents_loser	[[], [], -1, []]
	co4_ents_winner	[[], [], -1, []]
	comm	['', '', -1, '']
	ec1	['no', 'no', -1, 'no']
	ec2	['no', 'no', -1, 'no']
	ec3	['no', 'yes', -1, 'yes']
	hi1	['no', 'yes', -1, 'yes']
	hi2	['yes', 'no', -1, 'no']
	hi3	['no', 'yes', -1, 'yes']
	hi3_ents	[[], ['other', 'public health '], -1, ['other', 'thousands of scientists , students and research advocates']]
	hi4	['no', 'no', -1, 'no']
	hi4_ents	[[], [], -1, []]
	hi5	['no', 'no', -1, 'no']
	mo1	['no', 'no', -1, 'no']
	mo2	['no', 'no', -1, 'no']
	mo3	['no', 'no', -1, 'no']

==========================================
ID:	503
	_ID	thenewyorktimes--2018-05-09--Eric Schneidermans Legacy in Financial Cases May Survive His Downfall
	_mbfc	left_center_bias
	_opinion	False
	_source	thenewyorktimes
	_text	-1
	_year	2018
	ar1	['not_relevant', 'not_relevant', -1, -1]
	ar1a	['not_relevant', 'not_relevant', -1, -1]
	ar1a_ents	['not_relevant', 'not_relevant', -1, -1]
	ar2	['not_relevant', 'not_relevant', -1, -1]
	ar3	['not_relevant', 'not_relevant', -1, -1]
	ar4	['not_relevant', 'not_relevant', -1, -1]
	ar5	['not_relevant', 'not_relevant', -1, -1]
	ar6	['not_relevant', 'not_relevant', -1, -1]
	ar6_ents	['not_relevant', 'not_relevant', -1, -1]
	ar7	['not_relevant', 'not_relevant', -1, -1]
	ar7_ents	['not_relevant', 'not_relevant', -1, -1]
	co1	['not_relevant', 'not_relevant', -1, -1]
	co2	['not_relevant', 'not_relevant', -1, -1]
	co3	['not_relevant', 'not_relevant', -1, -1]
	co4	['not_relevant', 'not_relevant', -1, -1]
	co4_ents_loser	['not_relevant', 'not_relevant', -1, -1]
	co4_ents_winner	['not_relevant', 'not_relevant', -1, -1]
	comm	['not_relevant', 'not_relevant', -1, -1]
	ec1	['not_relevant', 'not_relevant', -1, -1]
	ec2	['not_relevant', 'not_relevant', -1, -1]
	ec3	['not_relevant', 'not_relevant', -1, -1]
	hi1	['not_relevant', 'not_relevant', -1, -1]
	hi2	['not_relevant', 'not_relevant', -1, -1]
	hi3	['not_relevant', 'not_relevant', -1, -1]
	hi3_ents	['not_relevant', 'not_relevant', -1, -1]
	hi4	['not_relevant', 'not_relevant', -1, -1]
	hi4_ents	['not_relevant', 'not_relevant', -1, -1]
	hi5	['not_relevant', 'not_relevant', -1, -1]
	mo1	['not_relevant', 'not_relevant', -1, -1]
	mo2	['not_relevant', 'not_relevant', -1, -1]
	mo3	['not_relevant', 'not_relevant', -1, -1]

==========================================
ID:	94
	_ID	vox--2019-01-16--EPA nominee Andrew Wheelers confirmation hearing was all about climate change
	_mbfc	left_bias
	_opinion	False
	_source	vox
	_text	-1
	_year	2019
	ar1	['yes', -1, -1, 'yes']
	ar1a	['yes', -1, -1, 'no']
	ar1a_ents	[['EPA nominee Andrew Wheelerâ\x80\x99s confirmation hearing was all about climate change'], -1, -1, ["Senate Republicans and Democrats push back on Andrew Wheeler and Trump administration's lack of action on climate change"]]
	ar2	['yes', -1, -1, 'yes']
	ar3	['no', -1, -1, 'no']
	ar4	['yes', -1, -1, 'no']
	ar5	['yes', -1, -1, 'yes']
	ar6	['yes', -1, -1, 'yes']
	ar6_ents	[['other', 'Green technology; the EPA'], -1, -1, ['other', 'Climate policy; climate technology']]
	ar7	['yes', -1, -1, 'yes']
	ar7_ents	[['Trump 5'], -1, -1, ['Trump 5']]
	co1	['yes', -1, -1, 'yes']
	co2	['yes', -1, -1, 'yes']
	co3	['yes', -1, -1, 'yes']
	co4	['no', -1, -1, 'no']
	co4_ents_loser	[[], -1, -1, []]
	co4_ents_winner	[[], -1, -1, []]
	comm	['', -1, -1, '']
	ec1	['no', -1, -1, 'no']
	ec2	['no', -1, -1, 'no']
	ec3	['yes', -1, -1, 'no']
	hi1	['no', -1, -1, 'no']
	hi2	['no', -1, -1, 'no']
	hi3	['yes', -1, -1, 'yes']
	hi3_ents	[['the Environmental Protection Agency 2'], -1, -1, ['the Environmental Protection Agency 2']]
	hi4	['no', -1, -1, 'no']
	hi4_ents	[[], -1, -1, []]
	hi5	['yes', -1, -1, 'no']
	mo1	['no', -1, -1, 'no']
	mo2	['no', -1, -1, 'no']
	mo3	['no', -1, -1, 'no']

==========================================
ID:	231
	_ID	npr--2019-09-20--Global Youth Climate Strike Expected To Draw Large Crowds
	_mbfc	left_center_bias
	_opinion	False
	_source	npr
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['Global Youth Climate Strike Expected To Draw Large Crowds'], ['Global Youth Climate Strike Expected To Draw Large Crowds'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['yes', 'yes', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['other', 'youth climate activism'], ['they 0'], -1, -1]
	ar7	['no', 'yes', -1, -1]
	ar7_ents	[[], ['Louisiana Republican Rep. Garret Graves 7'], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['yes', 'yes', -1, -1]
	co3	['yes', 'yes', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'no', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['no', 'no', -1, -1]
	hi1	['no', 'yes', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['no', 'yes', -1, -1]
	hi3_ents	[[], ['they 0'], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['yes', 'yes', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	112
	_ID	thehuffingtonpost--2019-09-05--Public Land Gets Its Moment At The Climate Town Hall
	_mbfc	left_bias
	_opinion	False
	_source	thehuffingtonpost
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['no', 'yes', -1, -1]
	ar1a_ents	[['Democrat Presidential candidates outline Envrio Policies at Climate Town Hall'], ['Public Land Gets Its Moment At The Climate Town Hall'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['yes', 'no', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['other', 'Democrat President; America â\x80\x99s public land'], ['former Housing and Urban Development Secretary JuliÃ¡n Castro 1'], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['other', 'the Trump administration; fossil fuel extraction '], ['former Housing and Urban Development Secretary JuliÃ¡n Castro 1'], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['yes', 'no', -1, -1]
	co3	['yes', 'yes', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['yes', 'yes', -1, -1]
	ec2	['yes', 'yes', -1, -1]
	ec3	['yes', 'yes', -1, -1]
	hi1	['no', 'no', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['no', 'no', -1, -1]
	hi3_ents	[[], [], -1, -1]
	hi4	['no', 'yes', -1, -1]
	hi4_ents	[[], ['other', 'Arctic National Wildlife Refuge'], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	48
	_ID	foxnews--2019-08-22--Bernie Sanders signals his administration would pursue criminal charges against oil executives
	_mbfc	right_bias
	_opinion	False
	_source	foxnews
	_text	-1
	_year	2019
	ar1	['yes', -1, -1, -1]
	ar1a	['yes', -1, -1, -1]
	ar1a_ents	[["Bernie Sanders signals his administration would pursue 'criminal' charges against oil executives"], -1, -1, -1]
	ar2	['yes', -1, -1, -1]
	ar3	['no', -1, -1, -1]
	ar4	['yes', -1, -1, -1]
	ar5	['yes', -1, -1, -1]
	ar6	['yes', -1, -1, -1]
	ar6_ents	[['Sen. Bernie Sanders , I - Vt . 0'], -1, -1, -1]
	ar7	['yes', -1, -1, -1]
	ar7_ents	[['executives at oil companies 1'], -1, -1, -1]
	co1	['yes', -1, -1, -1]
	co2	['no', -1, -1, -1]
	co3	['yes', -1, -1, -1]
	co4	['no', -1, -1, -1]
	co4_ents_loser	[[], -1, -1, -1]
	co4_ents_winner	[[], -1, -1, -1]
	comm	['', -1, -1, -1]
	ec1	['yes', -1, -1, -1]
	ec2	['yes', -1, -1, -1]
	ec3	['yes', -1, -1, -1]
	hi1	['no', -1, -1, -1]
	hi2	['yes', -1, -1, -1]
	hi3	['no', -1, -1, -1]
	hi3_ents	[[], -1, -1, -1]
	hi4	['no', -1, -1, -1]
	hi4_ents	[[], -1, -1, -1]
	hi5	['no', -1, -1, -1]
	mo1	['no', -1, -1, -1]
	mo2	['no', -1, -1, -1]
	mo3	['no', -1, -1, -1]

==========================================
ID:	771
	_ID	Fusion--2017-05-18--Antarcticas plant life is rapidly expanding due to climate change.txt
	_mbfc	left_center_bias
	_opinion	True
	_source	Fusion
	_text	-1
	_year	2017
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['Antarcticaâ\x80\x99s plant life is rapidly expanding due to climate change'], ['Antarcticaâ\x80\x99s plant life is rapidly expanding due to climate change'], -1, -1]
	ar2	['no', 'no', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['no', 'no', -1, -1]
	ar5	['no', 'no', -1, -1]
	ar6	['no', 'no', -1, -1]
	ar6_ents	[[], [], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['other', 'Temperature rises in the Antarctic region'], ['other', 'Climate change; increase in temperature'], -1, -1]
	co1	['no', 'no', -1, -1]
	co2	['no', 'no', -1, -1]
	co3	['no', 'no', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'no', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['no', 'no', -1, -1]
	hi1	['no', 'yes', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['no', 'no', -1, -1]
	hi3_ents	[[], [], -1, -1]
	hi4	['yes', 'no', -1, -1]
	hi4_ents	[['other', 'Antarctic plant life'], [], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	78
	_ID	drudgereport--2019-10-08--First meat grown in space lab 248 miles from Earth...
	_mbfc	right_bias
	_opinion	False
	_source	drudgereport
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, 'yes']
	ar1a	['no', 'no', -1, 'no']
	ar1a_ents	[['Lab-grown meat the future to solving climate impact of agriculture'], ['cultivated meat could reduce greenhouse gas emissions'], -1, ['Scientists successfully culture lab-grown meat in space in order to reduce environmental impact and increase food security']]
	ar2	['yes', 'yes', -1, 'yes']
	ar3	['no', 'no', -1, 'no']
	ar4	['yes', 'yes', -1, 'yes']
	ar5	['no', 'no', -1, 'no']
	ar6	['yes', 'yes', -1, 'yes']
	ar6_ents	[['other', 'Lab-grown meat'], ['The Israeli food technology startup Aleph Farms 1'], -1, ['The Israeli food technology startup Aleph Farms 1']]
	ar7	['yes', 'yes', -1, 'yes']
	ar7_ents	[['other', 'meat and dairy products'], ['other', 'meat-eating'], -1, ['other', 'Livestock production ']]
	co1	['no', 'no', -1, 'no']
	co2	['no', 'no', -1, 'no']
	co3	['no', 'no', -1, 'no']
	co4	['no', 'no', -1, 'no']
